City_ID,City,Country,Max Temp,Description,Lat,Lng,Humidity,Cloudiness,Wind Speed
1732,Parambu,BR,79.05,overcast clouds,-6.2111,-40.6944,49,96,3.98
1733,Bafq,IR,68.14,clear sky,31.6128,55.4107,20,0,4.03
1734,Oistins,BB,80.69,scattered clouds,13.0667,-59.5333,74,40,11.5
1735,Jawhar,SO,77.65,overcast clouds,2.7809,45.5005,86,99,10.92
1736,Manta,EC,73.27,overcast clouds,-0.95,-80.7333,86,100,9.82
1737,Kigorobya,UG,66.42,scattered clouds,1.6162,31.3089,87,48,3.29
1738,Pattan,IN,57.7,clear sky,34.1667,74.5667,63,1,1.21
1739,General Pico,AR,62.58,scattered clouds,-35.6566,-63.7568,67,38,7.14
1740,Borgarnes,IS,41.05,broken clouds,64.5383,-21.9206,82,63,11.61
1741,Ormara,PK,81.45,clear sky,25.2088,64.6357,87,0,2.68
1742,Kohila,EE,39.02,scattered clouds,59.1681,24.7575,78,35,7.25
1743,Bambui,BR,70.39,overcast clouds,-20.0064,-45.9769,59,100,1.41
1744,Shush,IR,71.65,clear sky,32.1942,48.2436,24,0,4.61
1745,Kabwe,ZM,61.07,clear sky,-14.4469,28.4464,70,9,3.24
1746,Hatillo,PR,82.02,few clouds,18.4863,-66.8254,81,14,1.99
1747,La Primavera,CO,78.73,broken clouds,5.4906,-70.4092,84,72,3.04
1748,Ostersund,SE,48.65,overcast clouds,63.1792,14.6357,46,100,8.05
1749,Sunndalsora,NO,46.47,light rain,62.6754,8.5515,77,100,9.64
1750,Ayorou,NE,87.8,clear sky,14.7308,0.9174,4,1,10.94
1751,Muborak,UZ,68.65,overcast clouds,39.2553,65.1528,48,93,14.38
1752,Virton,BE,56.32,broken clouds,49.5682,5.5326,84,69,2.75
1753,Mfou,CM,68.47,moderate rain,3.7159,11.6427,99,100,2.48
1754,Imbituba,BR,69.85,clear sky,-28.24,-48.6703,89,1,8.75
1755,Jampur,PK,93.02,few clouds,29.6441,70.5954,16,19,9.53
1756,Parana,AR,63.55,overcast clouds,-31.732,-60.5238,74,100,5.44
1757,Roxana,CR,81.03,broken clouds,10.2753,-83.7513,94,56,2.66
1758,Tarasovskiy,RU,40.73,scattered clouds,48.7292,40.3636,85,28,8.86
1759,Chokwe,MZ,64.08,clear sky,-24.5333,32.9833,89,6,2.26
1760,Teguldet,RU,34.52,clear sky,57.3064,88.1667,60,0,4.29
1761,Edea,CM,75.76,overcast clouds,3.8,10.1333,99,99,1.34
1762,Hargeysa,SO,71.64,broken clouds,9.56,44.065,64,57,6.71
1763,Paita,PE,66.58,broken clouds,-5.0892,-81.1144,83,63,16.24
1764,Iranduba,BR,79.12,broken clouds,-3.2847,-60.1861,94,63,1.97
1765,Diamantina,BR,56.98,clear sky,-18.2494,-43.6003,73,6,5.55
1766,Haga,NL,58.95,overcast clouds,52.0767,4.2986,70,100,6.91
1767,Meridian,US,45.84,broken clouds,43.6121,-116.3915,68,75,6.91
1768,Begowal,IN,80.76,clear sky,31.6167,75.5167,36,0,7.52
1769,Donegal,IE,49.57,overcast clouds,54.65,-8.1167,90,90,13.78
1770,Lafiagi,NG,77.7,overcast clouds,8.8667,5.4167,88,99,4.27
1771,Shahr-E Babak,IR,57.09,clear sky,30.1165,55.1186,11,0,1.83
1772,Lourdes,FR,58.48,clear sky,43.1,-0.05,67,0,5.75
1773,Ukwa,IN,75.85,few clouds,21.9667,80.4667,64,19,6.22
1774,Nybro,SE,39.04,broken clouds,56.7446,15.9071,55,52,4.81
1775,Ipanguacu,BR,77.99,heavy intensity rain,-5.4983,-36.855,77,94,9.24
1776,Llata,PE,52.66,broken clouds,-9.4167,-76.7833,92,61,4.52
1777,Lucapa,AO,72.59,broken clouds,-8.4192,20.7447,58,71,3.96
1778,Nizhniy Odes,RU,31.1,overcast clouds,63.6445,54.856,91,100,8.08
1779,Maine-Soroa,NE,85.78,scattered clouds,13.2114,12.0241,38,41,7.92
1780,Frunze,UA,41.07,clear sky,48.6686,38.7544,71,5,10.04
1781,Anuradhapura,LK,79.99,overcast clouds,8.3565,80.4173,85,100,13.38
1782,Sainte-Martine,CA,66.33,scattered clouds,45.2501,-73.7992,36,46,1.14
1783,Dovbysh,UA,40.66,few clouds,50.3733,27.9874,67,13,5.46
1784,Buseresere,TZ,68.05,overcast clouds,-3.0236,31.8747,71,97,3.24
1785,Brugelette,BE,60.53,few clouds,50.5958,3.8536,82,20,2.3
1786,Tashla,RU,51.84,light rain,51.7716,52.7427,93,100,14.0
1787,Carlisle,US,64.44,clear sky,40.2015,-77.1889,64,1,0.65
1788,Sann,PK,78.71,clear sky,26.0418,68.1378,66,0,10.47
1789,Lucea,JM,82.26,broken clouds,18.451,-78.1736,74,51,6.4
1790,Viganello,CH,61.81,mist,46.0134,8.9688,91,20,4.61
1791,New Waterford,US,70.05,clear sky,40.8451,-80.6145,71,9,5.12
1792,Russkaya Polyana,UA,42.15,clear sky,49.417,31.9201,66,10,6.64
1793,Totness,SR,77.63,overcast clouds,5.8833,-56.3167,81,99,8.52
1794,Joigny,FR,53.82,scattered clouds,47.9829,3.401,84,48,3.74
1795,Kresttsy,RU,31.77,clear sky,58.2452,32.5165,83,5,3.47
1796,Isabela,PH,78.85,moderate rain,6.7085,121.9711,82,99,4.63
1797,Chunhuhub,MX,88.5,broken clouds,19.55,-88.6833,54,52,9.06
1798,Macara,EC,76.17,broken clouds,-4.3833,-79.95,76,80,3.74
1799,Esil,KZ,55.87,overcast clouds,51.9556,66.4042,43,100,21.94
1800,Burgeo,CA,41.63,scattered clouds,47.6167,-57.6152,65,43,3.65
1801,Quebec,CA,57.54,broken clouds,46.8123,-71.2145,34,75,10.36
1802,Gadwal,IN,86.52,overcast clouds,16.2333,77.8,57,100,10.56
1803,Bossangoa,CF,72.46,broken clouds,6.4926,17.4552,79,64,4.29
1804,Paso De Carrasco,UY,60.94,clear sky,-34.8603,-56.0522,94,0,5.75
1805,Soroti,UG,64.92,scattered clouds,1.7146,33.6111,95,36,5.3
1806,Udimskiy,RU,34.36,overcast clouds,61.1417,45.9144,82,100,8.63
1807,Gola Gokarannath,IN,83.1,clear sky,28.0833,80.4667,42,0,6.89
1808,Salekhard,RU,28.36,light snow,66.53,66.6019,92,100,12.1
1809,General Roca,AR,58.42,scattered clouds,-39.0333,-67.5833,44,42,6.73
1810,Bakhmach,UA,38.52,clear sky,51.1808,32.7569,68,5,7.16
1811,Ushtobe,KZ,55.94,broken clouds,45.2514,77.9838,34,82,10.58
1812,Astana,KZ,48.15,clear sky,51.1801,71.446,53,0,13.42
1813,Tambacounda,SN,86.05,clear sky,13.7539,-13.7586,62,0,4.61
1814,Zastron,ZA,44.17,clear sky,-30.3023,27.084,63,2,1.66
1815,Xique-Xique,BR,81.18,broken clouds,-10.8218,-42.7263,51,68,12.77
1816,Nachingwea,TZ,66.11,clear sky,-10.3833,38.7667,92,10,2.37
1817,Ariquemes,BR,73.24,broken clouds,-9.9133,-63.0408,97,53,2.51
1818,Penzberg,DE,49.15,clear sky,47.75,11.3833,95,8,3.11
1819,Chiredzi,ZW,60.91,clear sky,-21.05,31.6667,86,0,1.95
1820,Ouesso,CG,72.3,overcast clouds,1.6136,16.0517,91,97,2.75
1821,Nyandoma,RU,29.91,clear sky,61.669,40.1991,79,1,2.8
1822,Parthenay,FR,57.38,broken clouds,46.6667,-0.4167,72,73,5.64
1823,Lamu,KE,80.82,scattered clouds,-2.2717,40.902,82,49,14.27
1824,Nhamunda,BR,73.58,overcast clouds,-2.1861,-56.7131,96,96,1.83
1825,Jaguarao,BR,59.77,broken clouds,-32.5661,-53.3758,94,84,5.41
1826,North Myrtle Beach,US,67.06,clear sky,33.816,-78.68,56,0,6.91
1827,Kenitra,MA,56.16,clear sky,34.261,-6.5802,70,10,2.57
1828,Maracaju,BR,69.82,clear sky,-21.6144,-55.1683,63,10,2.84
1829,Bata,GQ,80.24,moderate rain,1.8639,9.7658,86,100,6.42
1830,Zlobin,HR,52.9,clear sky,45.2924,14.6541,75,0,1.14
1831,Banfora,BF,83.48,broken clouds,10.6333,-4.7667,54,52,3.69
1832,Wilhelmshaven,DE,53.29,overcast clouds,53.5167,8.1333,90,98,8.28
1833,Albanel,CA,59.14,overcast clouds,48.8832,-72.4487,33,99,2.3
1834,Inta,RU,27.5,overcast clouds,66.0317,60.1659,96,100,6.11
1835,Alegrete,BR,59.99,broken clouds,-29.7831,-55.7919,79,83,6.15
1836,Campbellton,CA,46.85,clear sky,48.0075,-66.6727,69,0,4.59
1837,Arima,TT,81.63,few clouds,10.6333,-61.2833,82,20,8.05
1838,Yalta,UA,54.72,scattered clouds,44.5,34.1667,60,27,11.41
1839,Butembo,CD,57.15,scattered clouds,0.15,29.2833,93,49,3.31
1840,Oeiras,BR,82.4,overcast clouds,-7.0253,-42.1311,43,100,4.54
1841,Alappuzha,IN,80.02,moderate rain,9.49,76.3264,83,100,10.0
1842,Kizema,RU,35.4,overcast clouds,61.113,44.8302,76,100,7.76
1843,Rosa Zarate,EC,75.49,light rain,0.3333,-79.4667,92,100,3.2
1844,Himare,AL,61.09,broken clouds,40.1017,19.7447,74,63,5.77
1845,Cuamba,MZ,63.21,few clouds,-14.8031,36.5372,88,15,0.72
1846,Bayan,CN,65.41,scattered clouds,46.0833,127.4,24,32,21.52
1847,Mauriti,BR,71.26,broken clouds,-7.3892,-38.7744,77,58,5.46
1848,Kondagaon,IN,74.71,overcast clouds,19.6,81.6667,71,90,5.26
1849,Podosinovets,RU,35.29,overcast clouds,60.2776,47.0659,97,100,11.88
1850,Zonguldak,TR,37.76,clear sky,41.25,31.8333,92,1,3.38
1851,Aracati,BR,79.92,overcast clouds,-4.5617,-37.7697,78,100,8.99
1852,Yemtsa,RU,29.97,clear sky,63.0734,40.3329,84,5,3.18
1853,Podgorenskiy,RU,38.66,clear sky,50.405,39.6429,73,1,11.79
